date,verse_url,reference
2014-06-28T20:42:55.656975+00:00,1/JOS.11.21,Joshua 11:21
2014-06-29T17:02:25.300000+00:00,1/JOS.15.13,Joshua 15:13
2014-06-29T17:03:55.459000+00:00,1/JOS.15.16,Joshua 15:16
2014-06-29T17:08:24.453000+00:00,1/JOS.17.3,Joshua 17:3
2014-06-29T17:11:46.813000+00:00,1/JOS.17.12,Joshua 17:12
2014-06-29T17:29:25.711362+00:00,1/NUM.21.5,Numbers 21:5
2014-06-29T17:36:20.465000+00:00,1/JOS.21.11,Joshua 21:11
2014-06-29T17:39:44.648000+00:00,1/JOS.22.5,Joshua 22:5
2014-06-29T17:52:40.595000+00:00,1/JOS.23.10,Joshua 23:10
2014-06-29T17:53:09.766000+00:00,1/JOS.23.8,Joshua 23:8
2014-06-29T17:54:11.882000+00:00,1/JOS.23.12,Joshua 23:12
2014-06-29T17:54:56.577000+00:00,1/JOS.16.10,Joshua 16:10
2014-06-29T17:55:17.074000+00:00,1/JOS.15.63,Joshua 15:63
2014-06-29T17:56:04.871000+00:00,1/JOS.18.3,Joshua 18:3
2014-06-29T17:59:27.922000+00:00,1/JOS.24.13,Joshua 24:13
2014-06-29T18:00:13.042000+00:00,1/JOS.24.14,Joshua 24:14
2014-06-29T19:37:31.288000+00:00,1/JDG.1.3,Judges 1:3
2014-06-29T20:55:11+00:00,1/JDG.1.18,Judges 1:18
2014-06-29T20:59:37+00:00,1/JDG.1.21,Judges 1:21
2014-06-29T21:02:48+00:00,1/JDG.2.14,Judges 2:14
2014-06-29T21:06:30+00:00,1/JDG.3.3,Judges 3:3
2014-06-30T06:51:19.153000+00:00,1/JDG.4.2,Judges 4:2
2014-06-30T06:52:30.816000+00:00,1/JDG.4.4,Judges 4:4
2014-06-30T06:54:51.944000+00:00,1/JDG.4.9,Judges 4:9
2014-06-30T07:03:35.443000+00:00,1/JDG.4.17,Judges 4:17
2014-06-30T07:08:21.226000+00:00,1/JDG.5.24,Judges 5:24
2014-06-30T15:26:36.960000+00:00,1/JDG.6.24,Judges 6:24
2014-07-01T18:51:16+00:00,1/1CO.14.36,1 Corinthians 14:36
2014-07-06T19:15:01.457000+00:00,1/JDG.6.27,Judges 6:27
2014-07-07T21:42:32.107000+00:00,1/JHN.1.21,John 1:21
2014-07-08T09:14:28.648000+00:00,1/JHN.4.14,John 4:14
2014-07-08T09:14:47.593000+00:00,1/JHN.4.10,John 4:10
2014-07-08T18:15:24.131000+00:00,1/JHN.5.25,John 5:25
2014-07-08T18:16:54.339000+00:00,1/JHN.5.29,John 5:29
2014-07-08T18:23:35.562000+00:00,1/JHN.6.11,John 6:11
2014-07-08T18:26:12.388000+00:00,1/JHN.6.26,John 6:26
2014-07-08T18:27:55.825000+00:00,1/JHN.6.33,John 6:33
2014-07-08T18:29:20.705000+00:00,1/JHN.6.39,John 6:39
2014-07-08T18:31:36.372000+00:00,1/JHN.6.48,John 6:48
2014-07-08T18:32:35.247000+00:00,1/JHN.6.53,John 6:53
2014-07-09T18:24:45.916000+00:00,1/JHN.8.29,John 8:29
2014-07-09T18:25:08.487000+00:00,1/JHN.8.31,John 8:31
2014-07-09T18:26:29.022000+00:00,1/JHN.8.43,John 8:43
2014-07-10T06:54:29+00:00,1/JHN.9.5,John 9:5
2014-07-10T07:05:06+00:00,1/JHN.10.7,John 10:7
2014-07-10T07:08:02+00:00,1/JHN.10.30,John 10:30
2014-07-14T16:49:42.180549+00:00,1/JHN.11.41,John 11:41
2014-07-15T16:57:09.562832+00:00,1/JHN.11.44,John 11:44
2014-07-15T16:58:44.812036+00:00,1/JHN.11.43,John 11:43
2014-07-15T17:12:26.313141+00:00,1/JHN.12.48,John 12:48
2014-07-15T17:15:26.896482+00:00,1/JHN.13.3,John 13:3
2014-07-15T17:17:46.829546+00:00,1/JHN.13.8,John 13:8
2014-07-15T17:19:50.429543+00:00,1/JHN.13.16,John 13:16
2014-07-15T17:24:26.629658+00:00,1/JHN.13.16,John 13:16
2014-07-15T17:25:37.330411+00:00,1/JHN.13.34,John 13:34
2014-07-16T07:48:23.369156+00:00,1/JHN.14.12,John 14:12
2014-07-16T07:49:44.352193+00:00,1/JHN.12.28,John 12:28
2014-07-16T08:00:32.102141+00:00,1/JHN.14.26,John 14:26
2014-07-16T08:02:09.352146+00:00,1/JHN.14.27,John 14:27
2014-07-16T08:04:25.402421+00:00,1/JHN.15.3,John 15:3
2014-07-16T08:05:47.002430+00:00,1/JHN.15.7,John 15:7
2014-07-16T08:07:07.152181+00:00,1/JHN.15.8,John 15:8
2014-07-16T08:09:48.869082+00:00,1/JHN.15.16,John 15:16
2014-07-16T08:11:23.668859+00:00,1/JHN.15.22,John 15:22
2014-07-16T08:15:44.468742+00:00,1/JHN.16.13,John 16:13
2014-07-16T08:17:52.685596+00:00,1/JHN.16.23,John 16:23
2014-07-16T08:19:50.335632+00:00,1/JHN.16.33,John 16:33
2014-07-17T08:31:01.172168+00:00,1/JHN.16.15,John 16:15
2014-07-17T08:34:15.305775+00:00,1/JHN.17.2,John 17:2
2014-07-17T08:35:40.055626+00:00,1/JHN.17.5,John 17:5
2014-07-20T06:42:16.766000+00:00,1/JOB.1.10,Job 1:10
2014-07-20T06:56:32.669000+00:00,1/JOB.5.17,Job 5:17
2014-07-20T07:01:29.044000+00:00,1/JOB.7.3,Job 7:3
2014-07-20T07:08:59.906000+00:00,1/JOB.9.20,Job 9:20
2014-07-20T07:12:40.154000+00:00,1/JOB.11.6,Job 11:6
2014-07-20T07:17:18.248000+00:00,1/JOB.13.18,Job 13:18
2014-07-20T07:21:03.066000+00:00,1/JOB.15.14,Job 15:14
2014-07-20T07:31:40.839000+00:00,1/JOB.19.25,Job 19:25
2014-07-20T07:37:26.989000+00:00,1/JOB.22.3,Job 22:3
2014-07-20T07:40:21.517000+00:00,1/JOB.23.3,Job 23:3
2014-07-20T07:42:08.051000+00:00,1/JOB.23.10,Job 23:10
2014-07-20T07:42:44.433000+00:00,1/JOB.23.12,Job 23:12
2014-07-20T07:44:47.419000+00:00,1/JOB.24.12,Job 24:12
2014-07-20T08:01:06.018000+00:00,1/JOB.25.4,Job 25:4
2014-07-20T08:04:03.755000+00:00,1/JOB.27.6,Job 27:6
2014-07-20T08:08:08.252000+00:00,1/JOB.28.28,Job 28:28
2014-07-20T08:13:15.481000+00:00,1/JOB.31.10,Job 31:10
2014-07-20T08:16:27.496000+00:00,1/JOB.31.35,Job 31:35
2014-07-20T08:16:59.810000+00:00,1/JOB.32.1,Job 32:1
2014-07-20T08:20:34.662000+00:00,1/JOB.33.12,Job 33:12
2014-07-20T08:21:52.127000+00:00,1/JOB.33.24,Job 33:24
2014-07-20T14:48:26.537000+00:00,1/JOB.34.3,Job 34:3
2014-07-20T14:53:43.982000+00:00,1/JOB.35.6,Job 35:6
2014-07-20T15:08:00.051000+00:00,1/JOB.38.31,Job 38:31
2014-07-20T15:08:41.149000+00:00,1/JOB.38.36,Job 38:36
2014-07-20T15:10:20.941000+00:00,1/JOB.39.9,Job 39:9
2014-07-20T15:32:24.131000+00:00,1/JHN.17.6,John 17:6
2014-07-20T15:33:45.058000+00:00,1/JHN.17.9,John 17:9
2014-07-20T15:36:35.106000+00:00,1/JHN.17.12,John 17:12
2014-07-20T15:38:32.059000+00:00,1/JHN.17.20,John 17:20
2014-07-20T15:45:14.085000+00:00,1/JHN.18.37,John 18:37
2014-07-20T16:12:08.877000+00:00,1/JOB.42.13,Job 42:13
2014-07-25T07:16:54.247000+00:00,1/JDG.6.34,Judges 6:34
2014-07-25T18:05:32.873666+00:00,1/ISA.40.29,Isaiah 40:29
2014-09-08T14:09:27.813613+00:00,1/JDG.9.13,Judges 9:13
2014-09-09T14:37:07.460336+00:00,1/JDG.9.53,Judges 9:53
2014-09-09T14:37:35.926919+00:00,1/JDG.9.56,Judges 9:56
2014-09-09T14:40:03.260322+00:00,1/JDG.10.14,Judges 10:14
2014-09-09T14:52:03.610341+00:00,1/JDG.11.29,Judges 11:29
2014-09-09T14:53:39.010227+00:00,1/JDG.11.34,Judges 11:34
2014-09-09T15:09:55.793622+00:00,1/JDG.13.25,Judges 13:25
2014-09-09T15:08:59.412423+00:00,1/JDG.13.23,Judges 13:23
2014-09-09T15:10:25.260178+00:00,1/JDG.13.23,Judges 13:23
2014-09-09T15:15:30.793921+00:00,1/JDG.14.6,Judges 14:6
2014-09-09T15:20:17.393531+00:00,1/JDG.14.19,Judges 14:19
2014-09-10T14:26:47.548730+00:00,1/JDG.15.14,Judges 15:14
2014-09-10T14:37:00.811642+00:00,1/JDG.16.20,Judges 16:20
2014-09-13T16:58:25.716000+00:00,1/JDG.18.9,Judges 18:9
2014-09-14T06:46:19.434000+00:00,1/RUT.4.11,Ruth 4:11
2014-09-14T16:08:36.405000+00:00,1/1SA.2.29,1 Samuel 2:29
2014-09-14T16:22:52.907000+00:00,1/1SA.2.22,1 Samuel 2:22
2014-09-14T16:23:19.933000+00:00,1/1SA.1.5,1 Samuel 1:5
2014-09-14T16:25:46.046000+00:00,1/1SA.2.35,1 Samuel 2:35
2014-09-14T16:26:08.156000+00:00,1/1SA.2.36,1 Samuel 2:36
2014-09-14T16:28:50.161000+00:00,1/1SA.3.1,1 Samuel 3:1
2014-09-14T16:29:49.867000+00:00,1/1SA.3.7,1 Samuel 3:7
2014-09-14T16:35:04.445000+00:00,1/1SA.3.1,1 Samuel 3:1
2014-09-14T16:36:58.175000+00:00,1/1SA.3.10,1 Samuel 3:10
2014-09-15T13:38:43.245000+00:00,1/1SA.5.3,1 Samuel 5:3
2014-10-09T06:45:07.477000+00:00,1/1SA.7.12,1 Samuel 7:12
2014-10-13T05:38:31.641286+00:00,1/1SA.8.15,1 Samuel 8:15
2014-10-14T09:33:55.318000+00:00,1/1SA.10.6,1 Samuel 10:6
2014-10-14T09:34:06.507000+00:00,1/1SA.10.1,1 Samuel 10:1
2014-10-14T09:36:25.349000+00:00,1/1SA.10.10,1 Samuel 10:10
2014-10-21T05:21:57.870000+00:00,1/1SA.12.3,1 Samuel 12:3
2014-10-21T06:23:41.407000+00:00,1/1SA.13.14,1 Samuel 13:14
2014-10-21T06:42:10.499000+00:00,1/1SA.14.45,1 Samuel 14:45
2014-10-21T06:53:25.256000+00:00,1/1SA.15.17,1 Samuel 15:17
2014-10-21T06:55:32.937000+00:00,1/1SA.15.22,1 Samuel 15:22
2014-10-21T07:00:46.814000+00:00,1/1SA.16.7,1 Samuel 16:7
2014-10-21T07:02:46.829000+00:00,1/1SA.16.13,1 Samuel 16:13
2014-10-21T07:03:01.041000+00:00,1/1SA.16.14,1 Samuel 16:14
2014-10-21T07:18:53.155000+00:00,1/1SA.16.20,1 Samuel 16:20
2014-11-10T02:48:03.651152+00:00,1/1SA.17.9,1 Samuel 17:9
2014-11-10T02:56:42.711002+00:00,1/1SA.17.15,1 Samuel 17:15
2014-11-10T03:32:46.450536+00:00,1/1SA.19.2,1 Samuel 19:2
2014-11-10T14:28:49.941000+00:00,1/ROM.1.21,Romans 1:21
2014-11-10T14:30:54.799000+00:00,1/ROM.1.22,Romans 1:22
2014-11-10T14:35:31.898000+00:00,1/ROM.2.3,Romans 2:3
2014-11-10T14:38:06.238000+00:00,1/ROM.2.5,Romans 2:5
2014-11-10T03:42:37.896662+00:00,1/ACT.1.8,Acts 1:8
2014-11-13T08:04:39.758000+00:00,1/ROM.8.4,Romans 8:4
2014-11-13T08:06:05.203000+00:00,1/ROM.8.14,Romans 8:14
2014-11-14T09:15:25.932000+00:00,1/ROM.9.17,Romans 9:17
2014-11-14T09:17:45.738000+00:00,1/ROM.9.27,Romans 9:27
2014-11-17T07:19:42.014000+00:00,1/ROM.9.11,Romans 9:11
2014-11-17T07:49:25.877000+00:00,1/ROM.10.3,Romans 10:3
2014-11-18T07:34:45.465000+00:00,1/ROM.11.15,Romans 11:15
2014-11-18T07:37:00.940000+00:00,1/ROM.11.23,Romans 11:23
2014-11-18T07:40:15.268000+00:00,1/ROM.11.32,Romans 11:32
2014-11-18T07:44:46.321000+00:00,1/ROM.13.1,Romans 13:1
2014-11-18T07:49:25.827000+00:00,1/ROM.14.5,Romans 14:5
2014-11-18T15:29:11.065000+00:00,1/ROM.14.22,Romans 14:22
2014-11-18T15:37:12.691000+00:00,1/ROM.15.1,Romans 15:1
2014-11-18T15:40:45.950000+00:00,1/ROM.15.13,Romans 15:13
2014-11-18T15:43:20.589000+00:00,1/ROM.15.19,Romans 15:19
2014-11-18T15:46:30.193000+00:00,1/ROM.16.1,Romans 16:1
2014-11-18T15:49:52.119000+00:00,1/ROM.16.25,Romans 16:25
2014-11-28T20:20:06.361073+00:00,1/MAT.24.13,Matthew 24:13
2014-12-07T00:26:11.919000+00:00,1/1SA.19.11,1 Samuel 19:11
2014-12-07T00:28:32.534000+00:00,1/1SA.19.20,1 Samuel 19:20
2014-12-15T06:10:10.111000+00:00,1/1SA.20.2,1 Samuel 20:2
2014-12-15T06:38:39.740000+00:00,1/1SA.20.30,1 Samuel 20:30
2014-12-15T06:49:07.494000+00:00,1/1SA.21.13,1 Samuel 21:13
2014-12-15T06:51:01.432000+00:00,1/1SA.22.2,1 Samuel 22:2
2014-12-15T13:03:17.319000+00:00,1/1SA.23.13,1 Samuel 23:13
2014-12-15T13:04:17.789000+00:00,1/1SA.23.18,1 Samuel 23:18
2014-12-15T14:10:15.163000+00:00,1/1SA.25.3,1 Samuel 25:3
2014-12-15T14:11:43.983000+00:00,1/1SA.25.10,1 Samuel 25:10
2014-12-15T14:11:59.732000+00:00,1/1SA.24.20,1 Samuel 24:20
2014-12-15T14:16:10.007000+00:00,1/1SA.25.28,1 Samuel 25:28
2014-12-16T13:14:10.412000+00:00,1/1SA.30.4,1 Samuel 30:4
2014-12-16T13:17:01.501000+00:00,1/1SA.30.10,1 Samuel 30:10
2014-12-16T13:20:41.461000+00:00,1/1SA.30.23,1 Samuel 30:23
2014-12-16T14:26:48.313000+00:00,1/2SA.3.14,2 Samuel 3:14
2014-12-16T14:30:09.933000+00:00,1/2SA.3.36,2 Samuel 3:36
2015-01-08T20:31:58.728000+00:00,1/MAT.2.12,Matthew 2:12
2015-01-08T21:22:19.592000+00:00,1/MAT.5.25,Matthew 5:25
2015-01-08T21:23:42.952000+00:00,1/MAT.5.27,Matthew 5:27
2015-01-08T21:24:48.946000+00:00,1/MAT.5.29,Matthew 5:29
2015-01-08T21:25:11.908000+00:00,1/MAT.5.32,Matthew 5:32
2015-01-09T06:19:48.623000+00:00,1/MAT.6.25,Matthew 6:25
2015-01-09T06:26:47.501000+00:00,1/MAT.7.13,Matthew 7:13
2015-01-09T06:27:24.933000+00:00,1/MAT.7.19,Matthew 7:19
2015-01-09T06:28:05.359000+00:00,1/MAT.7.21,Matthew 7:21
2015-01-09T06:32:48.551000+00:00,1/MAT.8.12,Matthew 8:12
2015-01-11T16:47:55.419996+00:00,1/2SA.4.5,2 Samuel 4:5
2015-01-11T16:48:43.619954+00:00,1/2SA.4.10,2 Samuel 4:10
2015-01-11T16:59:21.519769+00:00,1/2SA.5.13,2 Samuel 5:13
2015-01-11T17:05:24.069908+00:00,1/2SA.6.7,2 Samuel 6:7
2015-01-11T17:12:36.453121+00:00,1/2SA.6.12,2 Samuel 6:12
2015-01-11T17:13:25.186737+00:00,1/2SA.5.12,2 Samuel 5:12
2015-01-11T17:16:39.536517+00:00,1/2SA.6.13,2 Samuel 6:13
2015-01-11T17:18:10.803213+00:00,1/2SA.6.21,2 Samuel 6:21
2015-01-11T17:21:56.420059+00:00,1/2SA.7.14,2 Samuel 7:14
2015-01-11T17:30:24.453176+00:00,1/2SA.9.1,2 Samuel 9:1
2015-01-11T17:32:01.903141+00:00,1/2SA.9.7,2 Samuel 9:7
2015-01-11T17:43:46.369840+00:00,1/2SA.11.4,2 Samuel 11:4
2015-01-11T17:47:32.119876+00:00,1/2SA.11.21,2 Samuel 11:21
2015-01-11T17:50:28.286489+00:00,1/2SA.12.5,2 Samuel 12:5
2015-01-11T17:54:42.703203+00:00,1/2SA.12.11,2 Samuel 12:11
2015-01-11T18:03:36.399432+00:00,1/2SA.12.20,2 Samuel 12:20
2015-01-11T18:05:21.482781+00:00,1/2SA.12.22,2 Samuel 12:22
2015-01-11T18:16:18.732655+00:00,1/2SA.13.12,2 Samuel 13:12
2015-01-11T18:22:54.999362+00:00,1/2SA.13.16,2 Samuel 13:16
2015-01-11T18:23:48.082795+00:00,1/2SA.13.19,2 Samuel 13:19
2015-01-11T18:30:44.432599+00:00,1/2SA.14.2,2 Samuel 14:2
2015-01-11T19:11:47.864943+00:00,1/MAT.9.5,Matthew 9:5
2015-01-11T19:12:55.531365+00:00,1/MAT.9.8,Matthew 9:8
2015-01-11T19:17:51.881355+00:00,1/MAT.9.14,Matthew 9:14
2015-01-11T19:18:50.181329+00:00,1/MAT.9.20,Matthew 9:20
2015-01-11T19:20:10.031273+00:00,1/MAT.9.24,Matthew 9:24
2015-01-11T19:22:19.398116+00:00,1/MAT.9.35,Matthew 9:35
2015-01-11T19:24:20.181442+00:00,1/MAT.9.37,Matthew 9:37
2015-01-12T16:03:57.727397+00:00,1/MAT.10.1,Matthew 10:1
2015-01-12T16:05:38.442892+00:00,1/MAT.10.7,Matthew 10:7
2015-01-12T16:07:21.192812+00:00,1/MAT.10.15,Matthew 10:15
2015-01-12T16:08:12.192662+00:00,1/MAT.10.19,Matthew 10:19
2015-01-12T16:10:10.442785+00:00,1/MAT.10.22,Matthew 10:22
2015-01-12T16:12:30.109367+00:00,1/MAT.10.26,Matthew 10:26
2015-01-12T16:19:41.592674+00:00,1/MAT.10.28,Matthew 10:28
2015-01-12T16:24:05.376057+00:00,1/MAT.10.32,Matthew 10:32
2015-01-12T16:26:27.909274+00:00,1/MAT.10.39,Matthew 10:39
2015-01-12T16:28:22.759906+00:00,1/MAT.10.34,Matthew 10:34
2015-01-12T16:33:27.492627+00:00,1/MAT.11.5,Matthew 11:5
2015-01-12T16:34:57.343311+00:00,1/MAT.11.11,Matthew 11:11
2015-01-13T09:09:00.348741+00:00,1/MAT.11.22,Matthew 11:22
2015-01-13T09:10:57.916115+00:00,1/MAT.11.28,Matthew 11:28
2015-01-13T23:19:57.955428+00:00,1/MAT.12.31,Matthew 12:31
2015-01-13T23:23:58.255195+00:00,1/MAT.12.36,Matthew 12:36
2015-01-13T23:27:23.855415+00:00,1/MAT.12.41,Matthew 12:41
2015-01-13T23:30:07.888270+00:00,1/MAT.12.50,Matthew 12:50
2015-01-14T06:55:36.360647+00:00,1/MAT.12.25,Matthew 12:25
2015-01-14T07:05:30.460623+00:00,1/MAT.12.28,Matthew 12:28
2015-01-14T07:33:39.604594+00:00,1/MAT.13.12,Matthew 13:12
2015-01-14T07:44:01.756514+00:00,1/MAT.13.40,Matthew 13:40
2015-01-14T15:44:16.917622+00:00,1/MAT.13.47,Matthew 13:47
2015-01-14T15:45:42.682703+00:00,1/MAT.13.58,Matthew 13:58
2015-01-15T07:25:29.027000+00:00,59/2SA.6.20,2 Samuel 6:20
2015-01-15T07:28:34.223000+00:00,59/1CH.1.10,1 Chronicles 1:10
2015-01-15T07:33:41.103000+00:00,1/MAT.13.33,Matthew 13:33
2015-01-15T07:37:17.998000+00:00,1/MAT.14.6,Matthew 14:6
2015-01-15T15:57:30.149631+00:00,1/MAT.15.8,Matthew 15:8
2015-01-15T15:59:31.447250+00:00,1/MAT.15.11,Matthew 15:11
2015-01-15T16:04:05.580769+00:00,1/MAT.15.28,Matthew 15:28
2015-01-16T06:51:05.510962+00:00,1/2SA.14.25,2 Samuel 14:25
2015-01-16T06:52:05.877582+00:00,1/2SA.14.27,2 Samuel 14:27
2015-01-16T06:54:58.744310+00:00,1/2SA.15.6,2 Samuel 15:6
2015-01-16T07:00:57.293236+00:00,1/2SA.15.25,2 Samuel 15:25
2015-01-16T07:08:03.944191+00:00,1/2SA.15.32,2 Samuel 15:32
2015-01-16T07:12:07.977620+00:00,1/2SA.16.12,2 Samuel 16:12
2015-01-16T07:14:32.127538+00:00,1/2SA.16.23,2 Samuel 16:23
2015-01-16T07:18:31.177914+00:00,1/2SA.17.19,2 Samuel 17:19
2015-01-16T07:25:19.927704+00:00,1/MAT.16.11,Matthew 16:11
2015-01-16T13:18:31.399000+00:00,1/2SA.18.9,2 Samuel 18:9
2015-01-16T13:22:49.510000+00:00,1/2SA.18.18,2 Samuel 18:18
2015-01-16T13:48:07.944000+00:00,1/MAT.16.19,Matthew 16:19
2015-01-16T13:49:38.858000+00:00,1/MAT.16.26,Matthew 16:26
2015-01-16T13:50:29.123000+00:00,1/MAT.16.27,Matthew 16:27
2015-01-16T13:55:20.012000+00:00,1/MAT.17.20,Matthew 17:20
2015-01-16T13:57:27.038000+00:00,1/MAT.17.26,Matthew 17:26
2015-01-17T21:29:25.405000+00:00,1/MAT.18.4,Matthew 18:4
2015-01-17T21:30:21.778000+00:00,1/MAT.18.8,Matthew 18:8
2015-01-17T21:34:07.326000+00:00,1/MAT.18.13,Matthew 18:13
2015-01-17T21:34:33.815000+00:00,1/MAT.18.14,Matthew 18:14
2015-01-17T21:36:34.385000+00:00,1/MAT.18.18,Matthew 18:18
2015-01-17T21:39:08.647000+00:00,1/MAT.18.34,Matthew 18:34
2015-01-17T21:52:19.577000+00:00,1/MAT.18.3,Matthew 18:3
2015-01-19T14:07:42.042474+00:00,1/MAT.19.9,Matthew 19:9
2015-01-19T14:10:23.925592+00:00,1/MAT.19.14,Matthew 19:14
2015-01-19T14:11:31.258898+00:00,1/MAT.19.12,Matthew 19:12
2015-01-19T14:14:17.376091+00:00,1/MAT.19.16,Matthew 19:16
2015-01-19T14:17:47.725660+00:00,1/MAT.19.30,Matthew 19:30
2015-01-19T14:20:39.775862+00:00,1/MAT.20.16,Matthew 20:16
2015-01-19T14:23:55.442228+00:00,1/MAT.20.26,Matthew 20:26
2015-01-21T15:48:57.903000+00:00,1/2SA.20.16,2 Samuel 20:16
2015-01-21T16:01:01.505000+00:00,1/2SA.21.7,2 Samuel 21:7
2015-01-21T16:31:31.289000+00:00,1/2SA.21.8,2 Samuel 21:8
2015-01-21T16:40:45.031000+00:00,1/2SA.21.8,2 Samuel 21:8
2015-01-21T16:43:50.220000+00:00,1/2SA.21.16,2 Samuel 21:16
2015-01-21T16:45:21.729000+00:00,1/2SA.21.18,2 Samuel 21:18
2015-01-21T16:46:27.499000+00:00,1/2SA.22.6,2 Samuel 22:6
2015-01-21T19:53:15.541000+00:00,1/2SA.22.21,2 Samuel 22:21
2015-01-22T15:21:11.847000+00:00,1/2SA.23.2,2 Samuel 23:2
2015-01-22T15:26:06.952000+00:00,1/2SA.23.6,2 Samuel 23:6
2015-01-22T15:32:26.731000+00:00,1/2SA.23.17,2 Samuel 23:17
2015-01-22T15:35:33.451000+00:00,1/2SA.24.1,2 Samuel 24:1
2015-01-22T15:39:07.831000+00:00,1/2SA.24.14,2 Samuel 24:14
2015-01-22T15:42:53.478000+00:00,1/2SA.24.17,2 Samuel 24:17
2015-01-24T18:01:14.658000+00:00,1/1KI.1.3,1 Kings 1:3
2015-01-24T18:23:26.593000+00:00,1/1KI.1.39,1 Kings 1:39
2015-01-24T18:33:27.755000+00:00,1/1KI.1.50,1 Kings 1:50
2015-01-24T18:36:12.959000+00:00,1/1KI.2.19,1 Kings 2:19
2015-01-24T18:37:53.902000+00:00,1/1KI.2.27,1 Kings 2:27
2015-01-24T18:40:45.143000+00:00,1/1KI.2.39,1 Kings 2:39
2015-01-24T18:51:12.555000+00:00,1/1KI.3.1,1 Kings 3:1
2015-01-24T18:51:43.909000+00:00,1/1KI.3.3,1 Kings 3:3
2015-01-24T18:53:16.962000+00:00,1/1KI.3.9,1 Kings 3:9
2015-01-24T18:54:18.173000+00:00,1/1KI.3.11,1 Kings 3:11
2015-01-24T18:58:11.467000+00:00,1/1KI.3.16,1 Kings 3:16
2015-01-24T19:52:50.459000+00:00,1/1KI.4.11,1 Kings 4:11
2015-01-24T19:54:47.310000+00:00,1/1KI.4.15,1 Kings 4:15
2015-01-24T20:06:56.317000+00:00,1/1KI.7.14,1 Kings 7:14
2015-01-24T20:29:19.604000+00:00,1/MAT.21.19,Matthew 21:19
2015-01-24T20:30:26.074000+00:00,1/MAT.21.22,Matthew 21:22
2015-01-24T20:31:56.213000+00:00,1/MAT.21.24,Matthew 21:24
2015-01-24T20:34:50.514000+00:00,1/MAT.21.28,Matthew 21:28
2015-01-24T20:36:48.673000+00:00,1/MAT.21.44,Matthew 21:44
2015-01-24T20:39:15.294000+00:00,1/MAT.22.13,Matthew 22:13
2015-01-24T21:11:19.360000+00:00,1/MAT.22.14,Matthew 22:14
2015-01-24T21:12:36.837000+00:00,1/MAT.22.21,Matthew 22:21
2015-01-24T21:45:02.849000+00:00,1/MAT.22.45,Matthew 22:45
2015-01-25T17:58:50.290000+00:00,1/MAT.23.7,Matthew 23:7
2015-01-25T18:06:29.540000+00:00,1/MAT.23.23,Matthew 23:23
2015-01-25T18:11:31.179000+00:00,1/MAT.23.24,Matthew 23:24
2015-01-25T18:16:19.169000+00:00,1/MAT.23.13,Matthew 23:13
2015-01-25T18:19:26.284000+00:00,1/MAT.23.4,Matthew 23:4
2015-01-25T18:21:15.951000+00:00,1/MAT.23.31,Matthew 23:31
2015-01-25T18:34:14.578000+00:00,1/MAT.23.37,Matthew 23:37
2015-01-25T21:40:19.733000+00:00,1/MAT.24.22,Matthew 24:22
2015-01-25T21:41:14.988000+00:00,1/MAT.24.24,Matthew 24:24
2015-01-25T22:07:42.825000+00:00,1/MAT.24.51,Matthew 24:51
2015-01-25T22:10:46.709000+00:00,1/MAT.25.29,Matthew 25:29
2015-01-25T22:11:15.571000+00:00,1/MAT.25.30,Matthew 25:30
2015-01-25T22:13:00.799000+00:00,1/MAT.25.41,Matthew 25:41
2015-01-25T22:13:42.858000+00:00,1/MAT.25.46,Matthew 25:46
2015-01-25T22:14:26.184000+00:00,1/MAT.25.33,Matthew 25:33
2015-01-25T22:40:55.581000+00:00,1/MAT.26.28,Matthew 26:28
2015-01-25T22:43:11.325000+00:00,1/MAT.26.33,Matthew 26:33
2015-01-25T22:45:46.189000+00:00,1/MAT.26.52,Matthew 26:52
2015-01-28T15:13:57.570033+00:00,1/MAT.26.69,Matthew 26:69
2015-01-28T15:18:03.686908+00:00,1/MAT.27.6,Matthew 27:6
2015-01-28T15:21:11.219851+00:00,1/MAT.27.19,Matthew 27:19
2015-02-08T22:46:51.285878+00:00,1/PSA.1.2,Psalms 1:2
2015-02-08T22:47:29.602255+00:00,1/PSA.1.3,Psalms 1:3
2015-02-08T22:50:48.085744+00:00,1/PSA.4.8,Psalms 4:8
2015-02-08T22:53:10.136156+00:00,1/PSA.6.8,Psalms 6:8
2015-02-15T21:11:02.348000+00:00,1/MAT.27.25,Matthew 27:25
2015-02-15T21:20:58.762000+00:00,1/MAT.28.20,Matthew 28:20
2015-02-15T21:21:19.071000+00:00,1/MAT.28.18,Matthew 28:18
2015-03-06T08:06:59.961000+00:00,1/1CO.7.5,1 Corinthians 7:5
2015-04-13T07:48:53.952000+00:00,1/1CO.10.24,1 Corinthians 10:24
2015-06-14T05:36:39.702665+00:00,1/1CO.7.14,1 Corinthians 7:14
2015-06-14T16:49:50.111307+00:00,1/1CO.15.18,1 Corinthians 15:18
2015-06-14T16:52:09.626325+00:00,1/1CO.15.22,1 Corinthians 15:22
2015-06-14T17:08:22+00:00,1/1CO.15.50,1 Corinthians 15:50
2015-06-14T17:09:50+00:00,1/1CO.15.56,1 Corinthians 15:56
2015-06-14T17:10:58+00:00,1/1CO.16.2,1 Corinthians 16:2
2015-06-14T17:37:42+00:00,1/2CO.1.21,2 Corinthians 1:21
